repo_id;label;url;new_message1;Decision;Rationale;predicted_decision;predicted_rationale
2;2;https://github.com/apache/dubbo/commit/2e660dfef7282b43bc58113df39e61b7a79bdf0e;Dubbo-3473 Fix Not Properly Closed Resources ( <pr_link> ) ;0;1;1;1
1;0;https://github.com/junit-team/junit4/commit/2b6fa701e84625c511b03079296774cc0904ef1a;Bug:  <file_name>  lost test <iden> from a separate class loader ( <pr_link> )  <enter> * Bug:  <file_name>  lost test <iden> from a separate class loader <enter> When junit.jar located in one <iden> but runing tests in another  <file_name>  can lost information about run class. For example if use <iden> and request test  <method_name>  <file_name>  we can get null, because  <file_name>  instead of set <iden> as is to  <file_name>  tranform it to class name string, as result  <method_name>  execute <iden>.forName and can't find test class. <enter> Spring-test fail with exception if we try use SpringClassRule <enter>  <enter> As solution, now  <file_name>  create Descriptor with explicit specify <iden>, name and uses annotations. <enter> * Restore backward compatibility with sub class of  <file_name>  that override <iden> method * Add  <file_name>  to  <file_name>  suite ;1;1;1;1
3;3;https://github.com/square/retrofit/commit/6eb605e8be8add7e3a9c3d0047e3c6d5e7e183a9;Code review ;1;0;0;0
3;0;https://github.com/square/retrofit/commit/6843b42c3761cc4bea261ac86c2ea6bc70b04334;Remove outdated reference ;1;1;1;0
4;3;https://github.com/square/okhttp/commit/c74050b71c0bf06693c8c772fd9e30ee6a68317a;Added description and download info for <iden>. ;1;0;1;0
4;0;https://github.com/square/okhttp/commit/5569a0d20f4669ddde8227d8777de54ddf373181;Remove obsolete <iden> ;1;1;1;1
4;0;https://github.com/square/okhttp/commit/c7d508b79c9e201c91ec23f5eec47c18be206567;Add support for connect start/end events. ( <pr_link> ) ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/569b850fe0cbf930115a9fa32bb9088b8ec7203a;Default to optimized launch of the JVM when using spring-boot:run  <enter> See  <pr_link> ;1;1;0;0
5;0;https://github.com/spring-projects/spring-boot/commit/a4104ab096b4a1f3f41995dec435b8435dc5473c;Add <iden> slice test support  <enter> Add `<iden>` and related test auto-configuration to allow slice testing of  <file_name>  <iden> client applications. <enter> See  <pr_link> ;1;1;1;1
1;0;https://github.com/junit-team/junit4/commit/143c96470aec3221f76f9dcc8042fb36cc88b852;Update version to <version> ;1;1;0;1
1;2;https://github.com/junit-team/junit4/commit/8760e505d64d69534073f28bdf47886d20dbca4e; <file_name>  should be in junit*.zip ;0;1;1;1
1;0;https://github.com/junit-team/junit4/commit/7e77e49c40afb951ae5a5cbdf75ebb4a478e2bb7;Updated  <file_name>  ;1;1;1;1
1;3;https://github.com/junit-team/junit4/commit/71ce2b015df78f167e4681b097cadc2e0e6655e2;JUnit4 runner as a pointer to the current default ;1;0;0;1
1;3;https://github.com/junit-team/junit4/commit/ca6d91f41d566b21b643b013e843732e1315652f;Failing assumptions can be listened for. ;1;0;0;1
1;2;https://github.com/junit-team/junit4/commit/50b9c949876189d8c4871471ec346988e4ccae06;Better validation in  <file_name>  ;0;1;1;1
1;0;https://github.com/junit-team/junit4/commit/5cac7b8bbe41253d3122c434b3887a2be577017e;Switched classpath to Execution Environment <iden> <version>, in hopes all developers will match that. ;1;1;0;1
1;3;https://github.com/junit-team/junit4/commit/8c61443793e4c2e90a4056ee528c3880febb53d2;Move deprecated classes back where they used to be. ;1;0;1;0
1;3;https://github.com/junit-team/junit4/commit/65ff7563cc41bc7158d05e69ea0e1ec7bc0f6bd5;Finishing javadoc for org.junit.runner.* ;1;0;0;1
1;3;https://github.com/junit-team/junit4/commit/f691c8f29653e75a8bac5e7bec1861e948966978;Javadocs for three more classes ;1;0;0;1
1;3;https://github.com/junit-team/junit4/commit/3a7fe9fb7714a890a307ff6d7695e70548ebc457;Added profile task to  <file_name>  ;1;0;1;0
1;0;https://github.com/junit-team/junit4/commit/98555e6c5b77b59017eeaa6b54f65c1717c16b72;JavaDoc cleanup ;1;1;0;1
1;0;https://github.com/junit-team/junit4/commit/d148bce8682505082a3cc634acbd36ac13a10c9a;A  <file_name>  can be explicitly passed to a <iden> class that needs one in its constructor. This eliminates the ugly global constant  <file_name>  in  <file_name> , and breaks the cyclic dependency between runners and requests ;1;1;1;1
1;3;https://github.com/junit-team/junit4/commit/a916d4133c7e394130d7953da427aae9917ab92c;Invalid assumptions, failed tests, and ignored tests now all print similarly ;1;0;1;1
1;0;https://github.com/junit-team/junit4/commit/5af049cac0c976c586d955607fa459aacb778d3c;Remove unnecessary comments ;1;1;1;1
1;0;https://github.com/junit-team/junit4/commit/5e4f8e7fb82919d992887fca1741bb04ef1c8f4a;New <iden> implementation makes  <file_name>  crazy simple ;1;1;1;1
1;3;https://github.com/junit-team/junit4/commit/42beed3ad166a9cceefc59f6c79a16844cae0d02; <file_name>  handles filtering and sorting for all runners, now including  <file_name>  ;1;0;1;1
1;2;https://github.com/junit-team/junit4/commit/8a8008c96936d468a2f579bcea9a71e965558d57;Ignored tests should be shown differently in stack trace section of report ;0;1;1;1
1;0;https://github.com/junit-team/junit4/commit/0d6cd750d53486f01f12ddfee8657d94b5940574;Remove old todo ;1;1;1;0
1;3;https://github.com/junit-team/junit4/commit/9a5dfd996ab7007994fcf60752441835dbdbb5d0;Moved  <file_name>  into proper package ;1;0;1;1
1;3;https://github.com/junit-team/junit4/commit/81ef67251efba98fd6bb1065e9ab97c102dbcc24;No matching parameters is now an assumption failure, not an assertion failure ;1;0;1;1
1;1;https://github.com/junit-team/junit4/commit/b52e4af4eb7b26619e1d80537952aed7276766cb;Remove ;0;0;1;0
1;3;https://github.com/junit-team/junit4/commit/79eaab79a64788273989403e259ca9584a9a5254;Ignore target directory ;1;0;0;0
1;3;https://github.com/junit-team/junit4/commit/897fa2227e26f221e5efa4f95a805f7ff1ccac5f;Now includes filtering ;1;0;1;1
1;3;https://github.com/junit-team/junit4/commit/a6368e40e787e7a23c9f1e58d6a47bf9fa2d0a2c;Pull <iden> up into  <file_name>  ;1;0;1;1
1;0;https://github.com/junit-team/junit4/commit/4cb9a65f450efa5f2a42128856c7b56e6d283386;Fixed a bug in  <file_name>  classes with constructor parameters, where the method parameters and constructor parameters were switched ;1;1;1;1
1;2;https://github.com/junit-team/junit4/commit/59b1e2926cdebfd257c6c091ee2bd478d8aa04d2;Theory classes can take constructor parameters ;0;1;0;1
1;3;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name>  ;1;0;1;1
1;3;https://github.com/junit-team/junit4/commit/44e7458b19d5cd1900a765a440c96e85b81d25fc;- Renamed link classes.  <enter> Absolute actions are verbs:  <file_name> ,  <method_name>  ActionModifiers are modifying phrases:  <file_name> ,  <file_name> , etc. <enter> - Moved isShadowedBy(List) to  <file_name>  ;1;0;1;1
1;3;https://github.com/junit-team/junit4/commit/35f5f3a78cdc49954e9542dafeea86f13705fdf8;Reorganize tests ;1;0;0;0
1;3;https://github.com/junit-team/junit4/commit/7ce9e33e556cf1817d94f769e09c9d22b8d2764d;Leave this method in--it's used by the JMock custom runner, and possibly others ;1;0;0;0
1;3;https://github.com/junit-team/junit4/commit/ee235bc8c5cf5d4345a690f1bd7e3fd1967ef8ea;Re-organize theory packages ;1;0;0;1
1;0;https://github.com/junit-team/junit4/commit/87245d66c7a17b27478da3bf7030e1b2dc86da55;Added script for uploading docs ;1;1;1;0
1;3;https://github.com/junit-team/junit4/commit/24eacde6262fbb3ce096fe59e8df93907b7622ae;Created a separate  <file_name>  directory for new  <file_name>  scripts, including FTP upload ;1;0;1;1
1;3;https://github.com/junit-team/junit4/commit/53b526ebaa46a5027cf1bc5a820b47badc83a3ed;Methods on inaccessible superclasses of test classes are caught during validation ;1;0;0;0
1;0;https://github.com/junit-team/junit4/commit/57f06901cde6ec806d4f4381670466ab5fbac300;Updated README about Enclosed ;1;1;1;1
3;3;https://github.com/square/retrofit/commit/88dff564e4e764a56730f1224c3d685e520e2aee;Add <iden> wrapper validation ;1;0;1;1
3;2;https://github.com/square/retrofit/commit/a3899f234e7b71fa49ff4a016c7826c59b6d6979;Fix  <file_name>  conditional ;0;1;1;1
3;0;https://github.com/square/retrofit/commit/34f6a7fdc2f359d05a32f3262825563fc10929b4;Add <iden> integration tests ;1;1;1;1
3;3;https://github.com/square/retrofit/commit/8160ec251a3b50b7ab6bb6b3ad84885a7bcc8794;Switch to GitHub Actions ;1;0;0;1
3;3;https://github.com/square/retrofit/commit/a1897aebc2678d5ca1f3ae09416030673d415ab2;Small fixes from error-prone ;1;0;1;1
3;0;https://github.com/square/retrofit/commit/704c484b56b0cf2d1f26f4315b3569c08e5cdc6a;Prepare version <version> ;1;1;0;1
3;0;https://github.com/square/retrofit/commit/fdd6aa73c6d393f986eeaf04aabf68ff8b0e4840;Prepare version <version> ;1;1;0;1
3;3;https://github.com/square/retrofit/commit/1ec98c2364b497278c34f04a49236cde9de7b178;Add coroutine support to  <file_name>  ;1;0;1;1
3;0;https://github.com/square/retrofit/commit/9d683b75b111e60d30da8a03335d2ce71f5e8585;Migrate forced suspension mechanism from yield to <iden>  <enter> Since it's possible for certain dispatchers to completely avoid yielding, and currently the immediate dispatchers exhibit this behavior, we need an alternate mechanism of forcing suspension or UndeclaredThrowableExceptions will still be seen. <enter> Retrofit does not have its own thread pool onto which we can defer resuming. Instead we rely to <iden> and forcibly suspend the caller using low-level coroutine intrinsics. ;1;1;1;1
3;0;https://github.com/square/retrofit/commit/bfedd122b173b2f43f988d8a08862dd90948e468;Prepare version <version> ;1;1;0;1
3;0;https://github.com/square/retrofit/commit/4401b6d5820341fe4a708dab6224c6b40e5a4e79;Prepare version <version> ;1;1;0;1
3;3;https://github.com/square/retrofit/commit/cf68439acdc9e27496df7212dd05a6e8533a62db;Switch to OpenJDK ;1;0;0;1
3;0;https://github.com/square/retrofit/commit/948a0db7ef1d46c66237ed2feb9f6f08ee159c68;Allow service interfaces to extend other interfaces  <enter> With a higher minSdkVersion, the bug which prevented this on <iden> no longer exists. ;1;1;1;1
3;0;https://github.com/square/retrofit/commit/cb998173485b21af3c60abf3f64010b8a6b55559;Add more obviously missing @nullable annotations ;1;1;1;1
3;3;https://github.com/square/retrofit/commit/47ebf3e63e13986738fa4f6e54ddba26b38bf181;Back suspend methods with the <iden> for <iden>.  <enter> This allows the regular mechanism of composition of behavior without explicitly needing to model suspending functions in the API. ;1;0;0;1
3;0;https://github.com/square/retrofit/commit/239cd2f227dc47d268bfec91b97f2dfd2958eee2;Add some missing @nullable annotations to  <file_name>  ;1;1;1;1
3;0;https://github.com/square/retrofit/commit/05560b7a910eb4b705fb2d81732e48c883544309;Add annotation for skipping the callback executor ;1;1;1;0
3;0;https://github.com/square/retrofit/commit/46cdff20b53a84e816d6022541347b3c06a5a52b;Fatal errors should crash the dispatcher thread  <enter> This is an imperfect fix as uncaught exceptions reaching  <file_name>  which are not fatal still only log, but most of the adapters are defending against anything getting this far already. <enter> Also contained is a fix for the <iden> 2 async adapter. Non-200 responses delivered to the body observer would be forwarded to <iden>. If that callback threw a fatal exception, it would be re-delivered to the body observer despite it having already called a downstream terminal method. The fatal error should have been propagated by the async observer instead of attempting to make its way back downstream. ;1;1;1;1
3;0;https://github.com/square/retrofit/commit/a604fe1181bda241d8f0a5e07c96d7c432b44dfb;Add some missing Nullable annotations ;1;1;1;1
3;0;https://github.com/square/retrofit/commit/f1524cd7c74dd3ca11154f6d3fcc0db5044d8a4e;Add some missing Nullable annotations ;1;1;1;1
3;0;https://github.com/square/retrofit/commit/1d64f9763e1f5aa3d049710df8366f425109672f;Use a dummy value to further validation optional delegation  <enter> Prior to this other things might cause a null value. This ensures the value can only come from only place. ;1;1;1;1
3;0;https://github.com/square/retrofit/commit/ebc0128add0d416a846ff661888910d16751dd34;Clean out <iden> 8 READMEs to further discourage use ;1;1;0;1
3;0;https://github.com/square/retrofit/commit/8bd6c990a728955f91646156b78244061ea91a2a;Prepare next development version ;1;1;0;1
3;0;https://github.com/square/retrofit/commit/f939189f3b825beb66a499686b9f6ca0f3a70cc1;Expose static factory for  <file_name> <enter> Also rework the internals of how an  <file_name>  gets instantiated and set as a tag on the <iden>. This will make a future change easier to land. ;1;1;1;1
3;3;https://github.com/square/retrofit/commit/35381b1c1e90c906c032f872c729c594720391be;Add reified create extension for <iden> ;1;0;1;0
3;0;https://github.com/square/retrofit/commit/c3633423b4a52566446bc6d540904f1f5f715205;Re-work unresolvable type detection in parameters  <enter> In order to natively support Kotlin's 'suspend' modifier in the future, we need to allow wildcards to be used for the last parameter. As a result, we only validate the shape of a type once a <iden> annotation is detected. ;1;1;1;1
3;0;https://github.com/square/retrofit/commit/7e31520f844b5c8eedc3b8fe82e2e48c79e47a5a;Get rid of the now-useless  <method_name> <enter> A simple static factory will do. ;1;1;0;1
3;0;https://github.com/square/retrofit/commit/ce71d0527610689ea096c6f30f9ef6eac8266b1d;Update to <iden> <version>  <enter> Use get instead of parse for <iden> and <iden> where valid input is always required. ;1;1;1;1
3;3;https://github.com/square/retrofit/commit/f3bf724467cbd07127d26953bfc6f7e9b724b6ba;Consolidate exception formatters in one place ;1;0;1;1
3;0;https://github.com/square/retrofit/commit/0fff59140b5791ad0f1b1c7bf7826db2e00a73f1;Pull out  <file_name>  base class  <enter> This will allow us to support multiple forms of invocation beyond <iden> calls. ;1;1;1;1
3;0;https://github.com/square/retrofit/commit/246bef5bf34c0598a91038b2e15bace7718408d4;Remove old <iden> nonsense.  <enter> As of API 26 the android.jar contains the classes checked by <iden> and used by <iden>.Java8. And we don't encourage throwing checked exceptions from the service method but instead routing them through your call adapter. ;1;1;1;1
4;0;https://github.com/square/okhttp/commit/ba5d3e278b027ee7a2cb741a1bec3646f9d11e16;Migrate from Travis to GitHub Action for publishing ;1;1;0;0
4;3;https://github.com/square/okhttp/commit/0827fc62da61fce5cf7bedb088575fe41573b39d;Update  <file_name>  factories to be idiomatic <iden> ;1;0;1;1
4;0;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Beef up  <file_name> 's toString  <enter> Previously it unconditionally showed tags even if empty and would not show headers. ;1;1;1;1
4;3;https://github.com/square/okhttp/commit/df572ee9fda255b083e5ad0414b8cdd331d07254;Convert hex digit parser to extension function ;1;0;1;0
4;3;https://github.com/square/okhttp/commit/675cb843cee2ca2579e9f49d777e7fa1c14b2f6f;Tolerate null-hostile lists in public API ;1;0;0;1
4;3;https://github.com/square/okhttp/commit/0e9a5c8054f8ae9b2bc4c41f32790fb52fd73944;Make error-prone validate missing override annotations ;1;0;1;1
4;3;https://github.com/square/okhttp/commit/355c8b0ef12318994822b4095dcd9cdcec1e259a;Skip UTF-8 decode of keys, defer UTF-8 decode of data ;1;0;0;0
5;0;https://github.com/spring-projects/spring-boot/commit/a2fdf23e41020a9cc54ea3334618686bf28685de;Don't throw  <file_name>  on permission errors  <enter> Update ` <file_name> ` so that the `<iden>` is not thrown for permission denied errors. <enter>  Fixes <issue_link> ;1;1;1;1
5;0;https://github.com/spring-projects/spring-boot/commit/62b9268cecbb2ce6f5d72bf1c0423dc5a1ea69fc;Polish 'Fix Spring <iden> job restart parameters handling'  <enter> See  <pr_link> ;1;1;0;1
5;0;https://github.com/spring-projects/spring-boot/commit/6bc37c05898be797da4312e66c899491b4bb1965;Drop annotation processor spring-core dependency  <enter> Remove the spring-core dependency from the annotation processor. (cherry-picked from  <otherCommit_link> ) <enter>  Fixes <issue_link> ;1;1;1;1
