;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha
78;Convert <file_name> to Kotlin ( <pr_link> );Idiomatic Kotlin;https://github.com/square/okhttp/commit/2d75be404a6c5371faded5dcdcadd26f64199e0a;Return <file_name> to previous (e.g. KitKat) behavior;this change required to handle this <iden> scenario;https://github.com/square/okhttp/commit/6cf56de5d0701ff26aa6043c552e17c4665c1287;Similar;0.8102736473083496
79;Convert <file_name> to Kotlin ( <pr_link> );Idiomatic Kotlin;https://github.com/square/okhttp/commit/2d75be404a6c5371faded5dcdcadd26f64199e0a;Document <file_name> throwing modes;To include the <pr_link> information;https://github.com/square/okhttp/commit/8c2f383f14e354a45d0f9f16f5b0fa35b7244a51;Similar;0.6996209025382996
80;Convert <file_name> to Kotlin ( <pr_link> );Idiomatic Kotlin;https://github.com/square/okhttp/commit/2d75be404a6c5371faded5dcdcadd26f64199e0a;Convert <file_name> to Kotlin;<pr_link>, <iden>, <file_name>;https://github.com/square/okhttp/commit/02052b01f6cd1533dd5490ceb61ab6391c4cf2f8;Similar;0.9773801565170288
81;Convert <file_name> to Kotlin ( <pr_link> );Idiomatic Kotlin;https://github.com/square/okhttp/commit/2d75be404a6c5371faded5dcdcadd26f64199e0a;Convert <file_name>, <file_name> to Kotlin  ;"to Kotlin

Decision: Rename <file_name> <version> to .kt (and others)  ";https://github.com/square/okhttp/commit/23ca0ea3bb33706f8e75412ab7d3ce1faa15a1d6;Similar;0.979337215423584
82;Convert <file_name> to Kotlin ( <pr_link> );Idiomatic Kotlin;https://github.com/square/okhttp/commit/2d75be404a6c5371faded5dcdcadd26f64199e0a;Fix source compatibility for some <iden> callsites;supporting existing source patterns is more important;https://github.com/square/okhttp/commit/18f2b5e6e69de28f420298862378abfd243096ce;Similar;0.7124717831611633
83;Convert <file_name> to Kotlin ( <pr_link> );Idiomatic Kotlin;https://github.com/square/okhttp/commit/2d75be404a6c5371faded5dcdcadd26f64199e0a;Just pass the <iden> and <iden> objects in directly;Dont summarize the request and response;https://github.com/square/okhttp/commit/3646138247488c9832a7f325401fe0b12fcdbebf;Similar;0.6288612484931946
84;Convert <file_name> to Kotlin ( <pr_link> );Idiomatic Kotlin;https://github.com/square/okhttp/commit/2d75be404a6c5371faded5dcdcadd26f64199e0a;Fix a race in <method_name> ( <pr_link> );We were assuming on a client failure the server wouldnt have any further events. But it will get a failure if we give it a moment. This was causing some test flakiness.;https://github.com/square/okhttp/commit/a95ec06a5037f7ca84f4f596397ce6090734c59b;Similar;0.6895110011100769
85;Convert <file_name> to Kotlin ( <pr_link> );Idiomatic Kotlin;https://github.com/square/okhttp/commit/2d75be404a6c5371faded5dcdcadd26f64199e0a;Improve some Markdown;improve;https://github.com/square/okhttp/commit/69cabb714e2a9972a69be991e660bae99b356824;Similar;0.5282543301582336
86;Convert <file_name> to Kotlin ( <pr_link> );Idiomatic Kotlin;https://github.com/square/okhttp/commit/2d75be404a6c5371faded5dcdcadd26f64199e0a;Refactor <file_name> by using <iden>;We can use <iden> instead of overriding <iden> abstract class;https://github.com/square/okhttp/commit/bc3c787ea2df854ac399603d5c67111716137d31;Similar;0.877721905708313
87;Convert <file_name> to Kotlin ( <pr_link> );Idiomatic Kotlin;https://github.com/square/okhttp/commit/2d75be404a6c5371faded5dcdcadd26f64199e0a;Enable GitHub Security Scanning;To configure GitHub workflow for code security scanning;https://github.com/square/okhttp/commit/eba8a830929c2a696c48e702a0e22766ed9ab516;Similar;0.6072084903717041
88;Convert <file_name> to Kotlin ( <pr_link> );Idiomatic Kotlin;https://github.com/square/okhttp/commit/2d75be404a6c5371faded5dcdcadd26f64199e0a;load through bootstrap;-;https://github.com/square/okhttp/commit/512f3528daf902fb74ad0e128420763cb91bdd35;Similar;0.6419225931167603
89;Convert <file_name> to Kotlin ( <pr_link> );Idiomatic Kotlin;https://github.com/square/okhttp/commit/2d75be404a6c5371faded5dcdcadd26f64199e0a;Fix bug where request body isnt sent when it should  ;request body isnt sent when it should;https://github.com/square/okhttp/commit/8e996aadc5d7839f249399abac657e3c9df1dc4a;Similar;0.5530400276184082
90;Convert <file_name> to Kotlin ( <pr_link> );Idiomatic Kotlin;https://github.com/square/okhttp/commit/2d75be404a6c5371faded5dcdcadd26f64199e0a;Add support for following <iden> 307 temporary redirects  ;Fixes Android bug 41739;https://github.com/square/okhttp/commit/0665b628fafec38271d7a66421ae04c7fd35dd29;Similar;0.6937341690063477
91;Convert <file_name> to Kotlin ( <pr_link> );Idiomatic Kotlin;https://github.com/square/okhttp/commit/2d75be404a6c5371faded5dcdcadd26f64199e0a;Add wildcard hostnames support in <file_name>;support;https://github.com/square/okhttp/commit/28434ce17d1b0bfb7f398d047e825f0f76b6e403;Similar;0.7679338455200195
92;Convert <file_name> to Kotlin ( <pr_link> );Idiomatic Kotlin;https://github.com/square/okhttp/commit/2d75be404a6c5371faded5dcdcadd26f64199e0a;Fix correctness of WebSocketReader reserved flags test;reserved flags;https://github.com/square/okhttp/commit/eae6f32101a5be6bf20621b7765791d32cb70f09;Similar;0.5968374609947205
93;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;fix small types in the changelog;small types;https://github.com/square/okhttp/commit/c8c790a6c8862778cbf8f140b19944732316f0e7;Similar;0.6009291410446167
94;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;Update README.md  ;<iden> moved to Github;https://github.com/square/okhttp/commit/6a79c3223c5ff2d556bbab8eb9909fffc4ca4387;Similar;0.644060492515564
95;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;Support querying & setting transport lists on connections  ;The list is specified via a magic request property <iden> and can be queried via the request property <iden> ;https://github.com/square/okhttp/commit/4910039a572abc6d20cac48eb2c5e92591520537;Similar;0.6138265132904053
96;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;Fix nullability (override default parameter nullability set at package-info);response receives null explicitly from several catch clauses;https://github.com/square/okhttp/commit/d4a9cf4772ae9d8991e58d934dea433798c9b8eb;Similar;0.6921255588531494
97;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;snapshot() method removing entries that are being cached  ;because cleanFiles dont exist yet;https://github.com/square/okhttp/commit/c6c7ce7dadf2ccaa04122f57a278a4a96d1f5c50;Similar;0.6447625756263733
98;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;Fix mockwebserver jar download 404;404;https://github.com/square/okhttp/commit/35b031fb63534b9664e622ca4ecf5b19536f63a8;Similar;0.5505669116973877
99;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;update proguard rules on README.md ( <pr_link> );-;https://github.com/square/okhttp/commit/1801d0cb2c7132a97c3e9c011a8546f883dfcf12;Similar;0.5774115324020386
100;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;Remove obsolete <iden>;obsolete;https://github.com/square/okhttp/commit/5569a0d20f4669ddde8227d8777de54ddf373181;Similar;0.5519326329231262
101;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;Update factories to be idiomatic;be idiomatic;https://github.com/square/okhttp/commit/0827fc62da61fce5cf7bedb088575fe41573b39d;Similar;0.5541186332702637
102;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;Beef up <file_name>s toString;Previously it unconditionally showed tags even if empty and would not show headers;https://github.com/square/okhttp/commit/a0a3ef543cd5bf199878e14e34b2167e6cf9c575;Similar;0.6120780110359192
103;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;Make error-prone validate missing override annotations;error-prone, missing override annotations;https://github.com/square/okhttp/commit/0e9a5c8054f8ae9b2bc4c41f32790fb52fd73944;Similar;0.6732264757156372
104;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;fix README.md typo;README.md typo;https://github.com/square/okhttp/commit/09f424f12e48e2640915bf61c86a9ecd928e459e;Similar;0.6729283332824707
105;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;Fix single failing graal test ( <pr_link> );single failing;https://github.com/square/okhttp/commit/a334f6f14f40f1586ae309277033c5b1ea53a749;Similar;0.6751222610473633
106;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;https://github.com/square/okhttp/commit/5c10006e0a0299ff39ad2e5ee425057b20644afd;Similar;0.6425511837005615
107;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;API for handling an unexpected SSE response;unexpected;https://github.com/square/okhttp/commit/63ed542534eec2b1eb124531452a467b5541baa7;Similar;0.6094311475753784
108;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;Wrap <iden> addresses with [] and return / path URIs for proxy CONNECT;Fix MockWebserver for <iden> addresses;https://github.com/square/okhttp/commit/a01b5115985e555761fee9f9dafb9d7f14ad13cd;Similar;0.6680051684379578
109;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;Add a best practice restricted <iden> <file_name>  ;Restricted ciphers ;https://github.com/square/okhttp/commit/69bdd6961ba294894620f850b6b01d7175ae8009;Similar;0.7149186134338379
110;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;Update  <file_name>  to temporarily ignore javadoc errors and compile tests but not run ( <pr_link> );temporarily ignore javadoc errors and compile tests;https://github.com/square/okhttp/commit/18f3564a4f2b17c3067e7f02337e3909ba5cb3ba;Similar;0.5497863292694092
111;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;Use IOException instead of <iden>;more specific in <file_name> API;https://github.com/square/okhttp/commit/cdc48ba8b0e4bdfccc208985bfef200220096d9d;Similar;0.6013869047164917
112;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;Make  <file_name>  more capable.;more capable;https://github.com/square/okhttp/commit/9e0b5b81b0ac25f59a25bd744dc788fe5c3e2971;Similar;0.739192008972168
113;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;fix <file_name> for Java 9;Java 9;https://github.com/square/okhttp/commit/caec3c711887b16852c9a4b1bd6d795f3f1b9ca4;Similar;0.5060705542564392
114;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;document support for SNI;support for SNI;https://github.com/square/okhttp/commit/c63be3ee65184d119d5145e77986298287118c3a;Similar;0.6020529866218567
115;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;Limit recovery attempts for REFUSED_STREAM errors;We limit per-connection retries but not per-call retries, so this was creating large numbers of connections each of which called the server and accepted yet another REFUSED_STREAM.;https://github.com/square/okhttp/commit/5ba145aa6c737878281c3fc655657002320b71c0;Similar;0.6200001835823059
116;<file_name> should be treated as immutable once shared;given that requirement, its safe for many threads to call the open() method concurrently to open their own connections;https://github.com/square/okhttp/commit/6b17f9edf338173c6491cc30feeb6e4ff539be9d;Add HTTP/2 and <iden><version> columns to our security providers doc ;to enhance our security documentation;https://github.com/square/okhttp/commit/82f773376e19bb7e10916627349fad06e45f90cb;Similar;0.6050425171852112
